Id,Class
8593,5
8594,5
8595,3
8596,3
8597,3
8598,2
8599,2
8600,2
8601,7
8602,7
8603,7
8604,7
8605,7
8606,7
8607,4
8608,4
8609,4
8610,7
8611,7
8612,7
8613,8
8614,9
8615,9
8616,5
8617,4
8618,4
8619,4
8620,5
8621,4
8622,0
8623,0
8624,2
8625,0
8626,0
8627,0
8628,3
8629,3
8630,3
8631,2
8632,2
8633,2
8634,1
8635,1
8636,7
8637,0
8638,0
8639,0
8640,4
8641,4
8642,4
8643,4
8644,4
8645,4
8646,2
8647,2
8648,2
8649,9
8650,8
8651,8
8652,4
8653,5
8654,5
8655,3
8656,3
8657,3
8658,3
8659,3
8660,3
8661,9
8662,9
8663,9
8664,7
8665,7
8666,7
8667,8
8668,8
8669,8
8670,5
8671,5
8672,5
8673,7
8674,7
8675,7
8676,7
8677,7
8678,7
8679,9
8680,9
8681,9
8682,1
8683,1
8684,1
8685,2
8686,2
8687,2
8688,3
8689,3
8690,3
8691,0
8692,0
8693,0
8694,3
8695,3
8696,3
8697,7
8698,7
8699,7
8700,1
8701,1
8702,4
8703,6
8704,6
8705,6
8706,4
8707,4
8708,4
8709,0
8710,0
8711,0
8712,9
8713,8
8714,8
8715,9
8716,9
8717,9
8718,3
8719,3
8720,3
8721,5
8722,5
8723,8
8724,2
8725,2
8726,2
8727,8
8728,8
8729,8
8730,9
8731,9
8732,9
8733,9
8734,9
8735,9
8736,9
8737,9
8738,9
8739,1
8740,1
8741,1
8742,0
8743,0
8744,0
8745,7
8746,7
8747,7
8748,3
8749,3
8750,3
8751,4
8752,4
8753,4
8754,7
8755,7
8756,7
8757,7
8758,1
8759,1
8760,7
8761,7
8762,7
8763,3
8764,3
8765,3
8766,7
8767,7
8768,3
8769,7
8770,7
8771,7
8772,7
8773,7
8774,7
8775,0
8776,0
8777,0
8778,4
8779,4
8780,4
8781,9
8782,9
8783,9
8784,2
8785,2
8786,2
8787,2
8788,2
8789,2
8790,2
8791,2
8792,2
8793,3
8794,6
8795,6
8796,7
8797,7
8798,7
8799,0
8800,0
8801,0
8802,7
8803,7
8804,7
8805,0
8806,0
8807,0
8808,8
8809,3
8810,3
8811,1
8812,1
8813,1
8814,7
8815,7
8816,7
8817,8
8818,8
8819,8
8820,7
8821,7
8822,7
8823,7
8824,7
8825,7
8826,8
8827,8
8828,8
8829,2
8830,2
8831,2
8832,6
8833,6
8834,2
8835,6
8836,6
8837,6
8838,0
8839,0
8840,0
8841,3
8842,3
8843,3
8844,3
8845,4
8846,6
8847,9
8848,9
8849,9
8850,0
8851,8
8852,8
8853,9
8854,9
8855,9
8856,8
8857,8
8858,8
8859,8
8860,8
8861,8
8862,7
8863,7
8864,7
8865,9
8866,9
8867,8
8868,6
8869,6
8870,6
8871,8
8872,8
8873,8
8874,0
8875,8
8876,8
8877,1
8878,1
8879,1
8880,9
8881,9
8882,9
8883,1
8884,3
8885,3
8886,8
8887,8
8888,8
8889,1
8890,1
8891,1
8892,6
8893,6
8894,6
8895,0
8896,0
8897,0
8898,1
8899,1
8900,1
8901,4
8902,1
8903,5
8904,2
8905,4
8906,4
8907,6
8908,8
8909,3
8910,9
8911,9
8912,9
8913,8
8914,8
8915,6
8916,4
8917,4
8918,4
8919,0
8920,0
8921,0
8922,2
8923,2
8924,2
8925,2
8926,2
8927,2
8928,7
8929,7
8930,7
8931,2
8932,2
8933,2
8934,9
8935,9
8936,9
8937,9
8938,9
8939,9
8940,0
8941,0
8942,0
8943,2
8944,2
8945,2
8946,7
8947,3
8948,3
8949,7
8950,7
8951,7
8952,2
8953,2
8954,2
8955,7
8956,7
8957,7
8958,9
8959,9
8960,9
8961,2
8962,2
8963,2
8964,2
8965,2
8966,2
8967,5
8968,5
8969,8
8970,2
8971,2
8972,2
8973,5
8974,5
8975,4
8976,3
8977,3
8978,3
8979,0
8980,0
8981,0
8982,4
8983,4
8984,0
8985,3
8986,3
8987,3
8988,5
8989,5
8990,5
8991,6
8992,6
8993,6
8994,2
8995,7
8996,7
8997,4
8998,4
8999,4
9000,3
9001,3
9002,3
9003,2
9004,2
9005,2
9006,8
9007,8
9008,8
9009,3
9010,3
9011,3
9012,1
9013,1
9014,1
9015,4
9016,4
9017,4
9018,9
9019,9
9020,8
9021,1
9022,1
9023,1
9024,2
9025,2
9026,2
9027,3
9028,3
9029,3
9030,3
9031,3
9032,3
9033,8
9034,8
9035,8
9036,6
9037,6
9038,6
9039,1
9040,0
9041,1
9042,8
9043,8
9044,8
9045,4
9046,4
9047,4
9048,7
9049,7
9050,7
9051,8
9052,8
9053,8
9054,9
9055,9
9056,9
9057,4
9058,4
9059,4
9060,9
9061,9
9062,9
9063,4
9064,0
9065,0
9066,1
9067,1
9068,1
9069,1
9070,1
9071,1
9072,9
9073,9
9074,9
9075,3
9076,3
9077,3
9078,7
9079,7
9080,7
9081,4
9082,4
9083,4
9084,2
9085,2
9086,2
9087,7
9088,7
9089,7
9090,9
9091,9
9092,9
9093,0
9094,0
9095,0
9096,4
9097,4
9098,4
9099,4
9100,4
9101,4
9102,8
9103,8
9104,8
9105,8
9106,8
9107,8
9108,8
9109,8
9110,8
9111,8
9112,8
9113,8
9114,7
9115,7
9116,7
9117,3
9118,7
9119,3
9120,6
9121,6
9122,6
9123,9
9124,9
9125,9
9126,6
9127,6
9128,6
9129,3
9130,3
9131,3
9132,5
9133,5
9134,5
9135,2
9136,2
9137,2
9138,4
9139,4
9140,4
9141,3
9142,3
9143,3
9144,3
9145,3
9146,3
9147,6
9148,6
9149,6
9150,7
9151,7
9152,7
9153,9
9154,9
9155,9
9156,7
9157,7
9158,7
9159,5
9160,5
9161,5
9162,7
9163,7
9164,7
9165,1
9166,1
9167,1
9168,7
9169,7
9170,7
9171,3
9172,3
9173,3
9174,9
9175,9
9176,9
9177,3
9178,3
9179,3
9180,5
9181,4
9182,2
9183,5
9184,4
9185,5
9186,6
9187,6
9188,6
9189,3
9190,3
9191,3
9192,3
9193,3
9194,3
9195,2
9196,2
9197,2
9198,4
9199,4
9200,4
9201,4
9202,4
9203,4
9204,7
9205,7
9206,7
9207,7
9208,7
9209,1
9210,7
9211,7
9212,7
9213,2
9214,2
9215,2
9216,8
9217,3
9218,3
9219,7
9220,7
9221,7
9222,7
9223,7
9224,7
9225,9
9226,8
9227,9
9228,9
9229,9
9230,9
9231,2
9232,2
9233,2
9234,2
9235,2
9236,2
9237,7
9238,7
9239,7
9240,4
9241,4
9242,4
9243,7
9244,7
9245,7
9246,4
9247,4
9248,4
9249,3
9250,3
9251,3
9252,0
9253,0
9254,0
9255,7
9256,7
9257,7
9258,2
9259,2
9260,2
9261,2
9262,2
9263,2
9264,8
9265,8
9266,8
9267,3
9268,3
9269,3
9270,3
9271,3
9272,3
9273,7
9274,7
9275,7
9276,4
9277,4
9278,0
9279,4
9280,4
9281,1
9282,7
9283,7
9284,7
9285,1
9286,1
9287,1
9288,4
9289,4
9290,4
9291,8
9292,8
9293,9
9294,8
9295,8
9296,8
9297,9
9298,9
9299,9
9300,3
9301,3
9302,3
9303,2
9304,2
9305,2
9306,5
9307,5
9308,5
9309,8
9310,8
9311,8
9312,2
9313,2
9314,2
9315,8
9316,8
9317,9
9318,7
9319,7
9320,8
9321,7
9322,7
9323,7
9324,8
9325,8
9326,8
9327,3
9328,3
9329,3
9330,2
9331,2
9332,2
9333,0
9334,0
9335,0
9336,3
9337,3
9338,3
9339,1
9340,1
9341,1
9342,8
9343,8
9344,9
9345,9
9346,9
9347,9
9348,2
9349,2
9350,2
9351,3
9352,3
9353,3
9354,3
9355,3
9356,3
9357,6
9358,6
9359,6
9360,4
9361,4
9362,4
9363,7
9364,7
9365,7
9366,0
9367,0
9368,0
9369,3
9370,3
9371,3
9372,4
9373,4
9374,4
9375,3
9376,3
9377,3
9378,5
9379,5
9380,5
9381,4
9382,4
9383,4
9384,8
9385,8
9386,4
9387,2
9388,2
9389,2
9390,6
9391,6
9392,6
9393,6
9394,6
9395,6
9396,3
9397,3
9398,1
9399,0
9400,0
9401,9
9402,2
9403,2
9404,2
9405,9
9406,9
9407,9
9408,9
9409,8
9410,8
9411,4
9412,4
9413,4
9414,0
9415,0
9416,0
9417,0
9418,0
9419,0
9420,8
9421,8
9422,8
9423,7
9424,7
9425,7
9426,9
9427,9
9428,9
9429,7
9430,7
9431,7
9432,7
9433,7
9434,7
9435,7
9436,7
9437,7
9438,8
9439,8
9440,8
9441,8
9442,8
9443,8
9444,8
9445,8
9446,8
9447,3
9448,3
9449,3
9450,4
9451,4
9452,4
9453,2
9454,2
9455,2
9456,6
9457,6
9458,6
9459,7
9460,2
9461,2
9462,2
9463,2
9464,2
9465,4
9466,6
9467,3
9468,7
9469,7
9470,7
9471,2
9472,2
9473,2
9474,9
9475,9
9476,8
9477,9
9478,9
9479,9
9480,2
9481,2
9482,2
9483,3
9484,7
9485,3
9486,3
9487,3
9488,3
9489,2
9490,2
9491,2
9492,9
9493,9
9494,9
9495,9
9496,9
9497,9
9498,4
9499,4
9500,4
9501,7
9502,7
9503,7
9504,8
9505,8
9506,8
9507,2
9508,2
9509,2
9510,4
9511,4
9512,5
9513,2
9514,2
9515,2
9516,4
9517,4
9518,4
9519,8
9520,7
9521,8
9522,4
9523,4
9524,4
9525,8
9526,8
9527,8
9528,7
9529,7
9530,7
9531,1
9532,1
9533,1
9534,7
9535,7
9536,7
9537,8
9538,8
9539,8
9540,0
9541,0
9542,1
9543,5
9544,5
9545,5
9546,3
9547,3
9548,3
9549,4
9550,4
9551,4
9552,3
9553,3
9554,3
9555,2
9556,2
9557,2
9558,7
9559,7
9560,7
9561,5
9562,5
9563,5
9564,4
9565,4
9566,4
9567,6
9568,6
9569,6
9570,8
9571,8
9572,8
9573,6
9574,2
9575,2
9576,9
9577,9
9578,9
9579,0
9580,0
9581,1
9582,7
9583,7
9584,7
9585,0
9586,0
9587,0
9588,7
9589,7
9590,7
9591,9
9592,9
9593,9
9594,1
9595,1
9596,1
9597,2
9598,2
9599,2
9600,1
9601,3
9602,3
9603,1
9604,1
9605,1
9606,1
9607,1
9608,1
9609,3
9610,3
9611,3
9612,1
9613,1
9614,1
9615,2
9616,2
9617,2
9618,7
9619,7
9620,7
9621,9
9622,9
9623,2
9624,0
9625,0
9626,0
9627,1
9628,1
9629,1
9630,1
9631,1
9632,1
9633,8
9634,8
9635,8
9636,0
9637,0
9638,0
9639,8
9640,8
9641,8
9642,7
9643,1
9644,1
9645,5
9646,1
9647,1
9648,3
9649,3
9650,3
9651,1
9652,1
9653,1
9654,4
9655,1
9656,1
9657,7
9658,7
9659,7
9660,7
9661,7
9662,7
9663,0
9664,0
9665,0
9666,2
9667,2
9668,2
9669,9
9670,9
9671,9
9672,1
9673,1
9674,1
9675,3
9676,3
9677,3
9678,1
9679,1
9680,1
9681,8
9682,8
9683,8
9684,2
9685,2
9686,2
9687,1
9688,1
9689,1
9690,9
9691,9
9692,9
9693,2
9694,2
9695,2
9696,8
9697,8
9698,8
9699,9
9700,9
9701,9
9702,7
9703,7
9704,7
9705,9
9706,9
9707,9
9708,2
9709,2
9710,2
9711,3
9712,3
9713,3
9714,0
9715,0
9716,0
9717,2
9718,2
9719,2
9720,3
9721,3
9722,3
9723,4
9724,4
9725,4
9726,1
9727,1
9728,1
9729,2
9730,2
9731,2
9732,9
9733,9
9734,9
9735,2
9736,2
9737,2
9738,0
9739,0
9740,0
9741,8
9742,8
9743,8
9744,8
9745,9
9746,9
9747,7
9748,7
9749,7
9750,9
9751,9
9752,9
9753,2
9754,2
9755,2
9756,9
9757,9
9758,9
9759,5
9760,5
9761,5
9762,1
9763,1
9764,1
9765,4
9766,4
9767,4
9768,1
9769,1
9770,1
9771,2
9772,2
9773,2
9774,1
9775,1
9776,1
9777,7
9778,7
9779,7
9780,8
9781,8
9782,8
9783,4
9784,5
9785,5
9786,6
9787,6
9788,6
9789,2
9790,2
9791,2
9792,4
9793,4
9794,4
9795,7
9796,7
9797,7
9798,1
9799,1
9800,1
9801,0
9802,0
9803,0
9804,7
9805,7
9806,7
9807,9
9808,9
9809,9
